Date,Open,High,Low,Close,Volume,Ci1,Ci2,Ci3,Ci4,Ci5,Ci6,Ci7
20181218,141.080002,145.929993,139.830002,143.660004,24709100,2,2,8,6,4,2,4
20181219,141.210007,144.910004,132.5,133.240005,57404900,0,5,2,2,2,3,0
20181220,130.699997,135.570007,130,133.399994,40297900,0,6,4,4,0,5,5
20181221,133.389999,134.899994,123.419998,124.949997,56901500,4,6,4,0,4,8,0
20181224,123.099998,129.740005,123.019997,124.059998,22066000,6,6,4,5,6,5,6
20181226,126,134.240005,125.889999,134.179993,39723400,0,8,10,0,12,6,0
20181227,132.440002,134.990005,129.669998,134.520004,31202500,8,15,0,20,18,0,15
20181228,135.339996,135.919998,132.199997,133.199997,22627600,8,0,10,10,0,12,0
20181231,134.449997,134.639999,129.949997,131.089996,24625300,3,4,4,3,8,6,0
20190102,128.990005,137.509995,128.559998,135.679993,28146200,5,5,9,6,6,5,6
20190103,134.690002,137.169998,131.119995,131.740005,22717900,0,6,2,4,4,0,0
20190104,134.009995,138,133.75,137.949997,29002100,8,6,12,9,0,8,9
20190107,137.559998,138.869995,135.910004,138.050003,20089300,4,8,6,0,5,9,0
20190108,139.889999,143.139999,139.539993,142.529999,26263800,10,7,4,7,9,7,6
20190109,142.949997,144.699997,141.270004,144.229996,22205900,0,3,4,0,4,3,0
20190110,143.080002,144.559998,140.839996,144.199997,16125000,4,4,3,4,3,6,0
20190111,143.149994,145.360001,142.570007,143.800003,12908000,0,2,1,2,3,2,0
20190114,142,146.570007,141.270004,145.389999,20520300,2,2,8,6,4,2,4
20190115,146.009995,150.679993,145.990005,148.949997,24069000,0,9,6,3,6,3,3
20190116,149,149.649994,147,147.539993,18025700,0,6,0,6,0,0,0
20190117,146.949997,149,146.5,148.300003,15787900,8,6,8,6,0,10,10
20190118,149.75,152.429993,148.550003,150.039993,31029600,12,12,12,0,12,12,12
20190122,149.199997,151.529999,146.369995,147.570007,22378700,7,7,0,4,4,6,0
20190123,148.279999,148.800003,143.059998,144.300003,20098400,0,3,2,2,0,7,0
20190124,144.639999,146.440002,142.520004,145.830002,20955500,8,8,8,4,12,4,12
20190125,147.479996,149.830002,146.539993,149.009995,22237200,9,9,8,6,8,6,6
20190128,148.050003,148.960007,146.210007,147.470001,15508500,0,6,0,6,0,0,0
20190129,148.089996,148.100006,143.429993,144.190002,17632100,6,3,6,3,0,10,0
20190130,146.220001,150.949997,145.699997,150.419998,44613200,8,8,8,4,12,4,12
20190131,165.600006,171.679993,165,166.690002,77233600,16,16,8,12,16,12,0
20190201,165.839996,169.100006,165.660004,165.710007,30806500,8,6,3,8,3,0,0
20190204,165.699997,169.300003,163.619995,169.25,20036000,8,6,8,6,0,10,10
20190205,169.149994,171.979996,168.690002,171.160004,22557000,8,8,8,0,7,12,7
20190206,171.199997,172.470001,169.270004,170.490005,13281200,5,5,0,4,4,6,0
20190207,168.199997,169.240005,165.25,166.380005,17517600,0,3,2,2,2,5,0
20190208,164.470001,167.369995,164.210007,167.330002,12561400,4,2,4,6,8,2,2
20190211,167.899994,168.300003,165.080002,165.789993,12811200,0,3,4,3,2,2,2
20190212,166.860001,168.339996,164.5,165.039993,16292300,0,8,0,5,3,4,4
20190213,165.380005,166.220001,163.729996,164.070007,14205100,0,0,7,0,6,3,6
20190214,163.190002,164.869995,162.25,163.949997,12755200,0,14,0,12,4,12,4
20190215,164.509995,164.699997,160.860001,162.5,15504400,0,0,4,0,4,0,0
20190219,160.5,164.149994,160.330002,162.289993,14345400,4,10,9,10,0,11,14
20190220,162.25,163.720001,161.25,162.559998,11770700,10,12,10,0,12,12,4
20190221,161.929993,162.240005,159.589996,160.039993,15607800,8,8,0,6,6,4,0
20190222,160.580002,162.410004,160.309998,161.889999,15858500,0,4,6,6,0,8,8
20190225,163.070007,166.070007,162.899994,164.619995,18737100,8,15,15,0,20,18,0
20190226,164.339996,166.240005,163.800003,164.130005,13784100,8,8,0,8,8,0,0
20190227,162.899994,163.929993,160.410004,162.809998,12697500,5,3,4,4,0,8,0
20190228,162.369995,163.5,160.860001,161.449997,11114200,2,2,2,3,6,3,0
20190301,162.600006,163.130005,161.690002,162.279999,11097800,2,2,8,6,4,2,4
20190304,163.899994,167.5,163.830002,167.369995,18894700,0,16,6,6,10,6,0
20190305,167.369995,171.880005,166.550003,171.259995,28187900,20,12,8,18,18,0,12
20190306,172.899994,173.570007,171.270004,172.509995,21531700,9,0,9,12,0,12,0
20190307,171.5,171.740005,167.610001,169.130005,18306500,3,3,6,3,6,9,0
20190308,166.199997,169.619995,165.970001,169.600006,13184800,4,2,4,6,8,2,2
20190311,171.600006,174.300003,171.580002,172.070007,18884000,0,3,6,3,2,2,2
20190312,172.089996,173.800003,171.220001,171.919998,12155300,0,7,0,2,2,3,0
20190313,172.320007,174.029999,172.119995,173.369995,11973300,0,4,6,6,0,8,8
20190314,169.759995,171.149994,168.160004,170.169998,18037400,3,8,8,0,7,12,0
20190315,167.160004,167.580002,162.509995,165.979996,37135400,3,3,3,3,4,4,0
20190318,163.570007,163.899994,159.279999,160.470001,37524200,0,2,1,2,3,2,0
20190319,161.479996,163.820007,160.820007,161.570007,25611500,5,5,9,6,6,5,6
20190320,161.5,166.119995,161.240005,165.440002,20211500,0,15,6,9,12,0,0
20190321,164.889999,166.389999,163.75,166.080002,16223000,18,8,12,20,12,0,18
20190322,165.649994,167.419998,164.089996,164.339996,16389200,6,0,12,9,0,15,0
20190325,163,166.539993,162,166.289993,12631200,4,10,10,9,12,7,14
20190326,167.350006,169.449997,166.350006,167.679993,15437900,3,3,8,6,3,4,3
20190327,167.850006,168.940002,164.789993,165.869995,10620300,0,5,0,3,2,4,0
20190328,164.570007,166.720001,163.330002,165.550003,10443000,0,6,3,4,3,5,5
20190329,166.389999,167.190002,164.809998,166.690002,13455500,12,4,12,4,8,8,8
20190401,167.830002,168.899994,167.279999,168.699997,10381500,0,12,0,3,3,3,3
20190402,170.139999,174.899994,169.550003,174.199997,23946500,0,0,0,0,0,0,0
20190403,174.5,177.960007,172.949997,173.539993,27391100,0,0,0,0,0,0,0
20190404,176.020004,178,175.529999,176.020004,17847700,6,6,6,6,0,12,12
20190405,176.880005,177,175.100006,175.720001,9594100,6,6,6,0,6,12,0
20190408,175.210007,175.5,174.229996,174.929993,7297400,3,3,3,3,4,4,0
20190409,175.619995,179.190002,175.550003,177.580002,19751000,0,8,4,3,6,3,6
20190410,178.179993,178.789993,176.539993,177.820007,11701500,5,5,3,4,3,6,0
20190411,178.240005,178.399994,177,177.509995,8071000,0,4,2,3,0,5,0
20190412,178,179.630005,177.949997,179.100006,12329800,5,8,5,4,8,4,8
20190415,178.5,180.5,176.869995,179.649994,10834800,6,6,4,6,5,6,5
20190416,179,180.169998,178.300003,178.869995,11215200,0,3,4,5,0,6,0
20190417,179.600006,180.740005,178.360001,178.779999,9973700,6,6,5,6,9,5,5
20190418,178.800003,178.880005,177.339996,178.279999,11655600,2,2,6,4,2,4,0
20190422,178.25,181.669998,178.25,181.440002,13389900,0,8,3,4,3,5,3
20190423,182.740005,184.220001,181.479996,183.779999,19954800,11,4,6,4,11,4,4
20190424,184.490005,185.139999,181.649994,182.580002,37289900,3,3,0,10,0,4,0
20190425,196.979996,198.479996,192.119995,193.259995,54148800,9,4,16,4,8,13,0
20190426,192.5,192.899994,189.089996,191.490005,22075000,3,8,3,6,8,0,0
20190429,190.949997,195.410004,190.649994,194.779999,19641300,5,6,6,5,0,6,6
20190430,194.190002,197.389999,192.279999,193.399994,23494700,4,6,4,0,4,8,0
20190501,194.779999,196.179993,193.009995,193.029999,15996600,4,4,6,4,6,4,4
20190502,193,194,189.75,192.529999,13209500,0,8,4,0,4,6,4
20190503,194.380005,196.160004,193.710007,195.470001,14575400,10,10,0,8,6,8,6
20190506,191.240005,194.279999,190.550003,193.880005,13994900,0,0,4,0,4,0,0
20190507,192.539993,192.899994,187.850006,189.770004,16253000,3,6,3,6,0,10,0
20190508,189.389999,190.720001,188.550003,189.539993,12505700,3,4,3,6,8,3,3
