Open,High,Low,Close,Adj Close,Volume,Date,CI1,CI2,CI3,CI4,CI5,CI6,CI7,MA7,MA21,MACD,20SD,upper_band,lower_band,EMA,logmomentum,absolute of 3 comp,angle of 3 comp,absolute of 6 comp,angle of 6 comp,absolute of 9 comp,angle of 9 comp
12.11714268,12.15071392,11.99821377,12.11392879,10.31038666,372996400,2011-03-23,,7.0,6.0,6.0,3.0,12.0,,10.250070572857142,10.543604806190476,-1.8479090137932808,0.2722512459601439,11.088107298110764,9.99910231427019,10.316274193003196,2.231130622112918,11.030378869008269,0.2742830593927179,11.33226448788142,-0.0412188386288897,13.48975323788689,-0.0239642902428119
12.20892906,12.3571434,12.10214329,12.32035732,10.48608208,404712000,2011-03-24,,4.0,2.0,4.0,6.0,2.0,2.0,10.248073307142858,10.547006426190476,-1.8512869847808044,0.271053293790623,11.08911301377172,10.004899838609228,10.429479451001065,2.249825680169378,11.028096503610074,0.2763691094981619,11.38614276403948,-0.0434468574238215,13.458981574779262,-0.0224946863807444
12.43107128,12.57357121,12.3935709,12.55500031,10.68579102,448910000,2011-03-25,14.0,7.0,12.0,9.0,10.0,10.0,4.0,10.341565542857143,10.559541657619048,-1.8726622231343304,0.2726172856221204,11.104776228863289,10.014307086374808,10.600353830333688,2.2706599682785336,11.026207094327589,0.2784273078568842,11.439873633618294,-0.0456426396277776,13.42768882235473,-0.0210050819030064
12.61250019,12.65428638,12.51571369,12.51571369,10.65235233,309355200,2011-03-28,,8.0,,4.0,4.0,,,10.41017587,10.562841824761904,-1.9044761477347103,0.2703614997620635,11.10356482428603,10.022118825237778,10.635019496777897,2.2672016504119306,11.0247070312153,0.2804573332086804,11.493447340679184,-0.0478061012843587,13.395905124006262,-0.01949608573365
12.41642857,12.53428555,12.35928631,12.53428555,10.66816044,352900800,2011-03-29,6.0,6.0,6.0,6.0,,8.0,8.0,10.498283932857143,10.559584981428571,-1.9108795813362445,0.2712162046986127,11.102017390825797,10.017152572031346,10.657113458925965,2.2688380576559624,11.023592698808775,0.2824588737822963,11.54685427221781,-0.0499371668074744,13.363660643451093,-0.0179683297425159
12.52285671,12.53142929,12.40857124,12.45107079,10.59733295,329406000,2011-03-30,6.0,6.0,6.0,,6.0,12.0,,10.538798332857144,10.558600743809524,-1.9201935501544067,0.2692249915817413,11.097050726973006,10.02015076064604,10.617259786308656,2.2614852421669687,11.02286047751089,0.2844316273440697,11.600084960862098,-0.0520357685618308,13.330985545356988,-0.0164224691016222
12.36999989,12.49285698,12.35928631,12.44678593,10.59368896,274019200,2011-03-31,4.0,4.0,6.0,4.0,6.0,4.0,4.0,10.570542062857143,10.55337538047619,-1.9219849791697372,0.2544613321856656,11.06229804484752,10.04445271610486,10.601545902102885,2.26110548229166,11.0225067449597,0.2863753012386635,11.65313008749566,-0.0541018464590172,13.297909976130327,-0.0148591826131232
12.53964329,12.55678558,12.26071358,12.30571365,10.47362328,418661600,2011-04-01,,6.0,3.0,,3.0,6.0,,10.59386158,10.531663213809525,-1.941857421399604,0.2357722127309546,11.003207639271432,10.060118788347614,10.516264154034294,2.248511440147532,11.022527877376524,0.28828961242204,11.705980483806032,-0.0561353475689269,13.264464044882642,-0.0132791730066996
12.29678631,12.30714321,12.08571434,12.18535709,10.37117958,460084800,2011-04-04,4.0,4.0,6.0,4.0,6.0,4.0,4.0,10.577446937142856,10.504435993809524,-1.928219214413085,0.2273316078012814,10.959099209412088,10.04977277820696,10.419541104678098,2.2376389773344454,11.022920250893868,0.29017428748675,11.758627134758989,-0.0581362257463043,13.230677804594292,-0.0116831672042243
12.03535748,12.22321415,12.0,12.10321426,10.30126762,482731200,2011-04-05,,12.0,6.0,,6.0,6.0,6.0,10.522515022857144,10.480595997619048,-1.9098887655843944,0.2175119879313344,10.915619973481716,10.04557202175638,10.3406921148927,2.2301506940965763,11.023680242861465,0.2920290626797203,11.811061180998044,-0.0601044412721077,13.196581233492251,-0.0100719165494628
12.18642902,12.28214264,12.04071426,12.0728569,10.27543068,402539200,2011-04-06,12.0,12.0,,6.0,6.0,6.0,6.0,10.468669072857145,10.4549467,-1.906644482193512,0.213030709294157,10.881008118588312,10.028885281411686,10.2971844916309,2.2273690419167984,11.02480423313041,0.2938536839126646,11.863273921170371,-0.0620399605094204,13.162204216660456,-0.0084461970005961
12.07499981,12.15821362,12.00107098,12.07428646,10.27664471,373447200,2011-04-07,,,,,,,,10.412738254285715,10.43411749952381,-1.8860871036144091,0.214846231813741,10.863809963151292,10.004425035896327,10.283491303876966,2.227499919996605,11.026288605313889,0.2956479067652695,11.915256814178631,-0.0639427555736345,13.127576527900429,-0.0068068092833263
12.14000034,12.14821434,11.92678642,11.96642876,10.18484402,377535200,2011-04-08,,,,,,,,10.353811264285714,10.417312168571428,-1.875191106282124,0.2115319107607733,10.840375990092976,9.99424834704988,10.217726447958988,2.217554736486965,11.028129748023924,0.2974114964813235,11.967001481359482,-0.0658128040166126,13.092727811860122,-0.0051545790022918
11.93071365,11.98821354,11.78642941,11.81428623,10.05535793,398946800,2011-04-11,3.0,3.0,3.0,3.0,,12.0,,10.27690683142857,10.386640185714286,-1.8526353020900856,0.2088698084185869,10.80437980255146,9.968900568877112,10.109480769319662,2.203356618991476,11.03032405608364,0.2991442279579542,12.018499708588816,-0.0676500885245306,13.057687566449196,-0.0034903567085556
11.80321407,11.9189291,11.79285717,11.87142944,10.1039896,425639200,2011-04-12,8.0,8.0,8.0,4.0,12.0,4.0,12.0,10.22410202,10.35601139095238,-1.8216160767305336,0.2144525075083721,10.784916405969124,9.927106375935637,10.105819989773222,2.208712735028314,11.032867931713842,0.3008458857281483,12.069743448314094,-0.0694545966290922,13.02248512555843,-0.0018150179209256
11.96500015,12.00500011,11.8757143,12.00464344,10.21737576,346220000,2011-04-13,9.0,9.0,8.0,6.0,8.0,6.0,6.0,10.202130045714284,10.342550096666669,-1.8020798975257737,0.2037243914612945,10.749998879589256,9.935101313744076,10.18019050325774,2.2210903723263464,11.035757785693807,0.3025162639367278,12.120724821514148,-0.0712263204318516,12.987149642101288,-0.000129463098888
11.95714283,12.0,11.85928631,11.87214279,10.104599,301800800,2011-04-14,,6.0,,6.0,,,,10.174034528571427,10.346038364761906,-1.7941936250148274,0.2074915302465465,10.761021425255,9.931055304268812,10.12979616775258,2.2087796704743954,11.038990038495454,0.3041551663099829,12.17143611958674,-0.0729652563412912,12.951710071395196,0.001565382435041
11.90357113,11.91571426,11.67142868,11.69499969,9.953829765,453605600,2011-04-15,6.0,3.0,6.0,3.0,,10.0,,10.128091540714284,10.33564549452381,-1.7873693364379566,0.2159728897052175,10.767591273934244,9.903699715113374,10.012485232584194,2.19208134746471,11.042561121389918,0.3057624061191273,12.221869806164015,-0.0746714048224,12.91619515490008,0.0032685686256528
11.64642906,11.8653574,11.43428612,11.85178566,10.08727074,609898800,2011-04-18,8.0,8.0,8.0,4.0,12.0,4.0,12.0,10.10103811642857,10.33735343452381,-1.766379722436648,0.2237625681425735,10.784878570808957,9.889828298238662,10.062342237528064,2.206874614480882,11.04646747752708,0.3073378061377934,12.27201851885665,-0.0763447701584192,12.880633404331672,0.0049791208701999
11.89642906,12.070714,11.84678555,12.06642914,10.26995945,419378400,2011-04-19,9.0,9.0,8.0,6.0,8.0,6.0,6.0,10.113197463571428,10.335269020238096,-1.7681291065956426,0.2241270368806411,10.783523093999378,9.887014946476814,10.200753712509355,2.226779005242414,11.050705562986275,0.308881198593759,12.321875070926302,-0.0779853602244643,12.845053086166244,0.0066960402603483
12.26821423,12.34821415,12.19642925,12.22892857,10.40826702,700666400,2011-04-20,,8.0,,12.0,6.0,,10.0,10.163613047857142,10.337020647380951,-1.8023188322289148,0.2246647390763884,10.78635012553373,9.887691169228177,10.339095917503116,2.2415887729813946,11.05527184779904,0.3103924251150791,12.371432452887625,-0.0795931862727382,12.809482206553806,0.0084183038828703
12.67857075,12.68321419,12.4471426,12.52499962,10.66025639,753810400,2011-04-21,12.0,,21.0,12.0,,21.0,,10.243079732142858,10.353681110714286,-1.8635466563888272,0.2338794065282766,10.82143992377084,9.885922297657732,10.553202899167706,2.2680201892800773,11.060162816942332,0.3118713366708756,12.420683834039156,-0.0811682627290144,12.773948496655724,0.0101448651809293
12.51214314,12.63392925,12.51071358,12.60750008,10.73047447,266546000,2011-04-25,,6.0,6.0,,12.0,,,10.316379547857142,10.365318843571428,-1.9005501873813968,0.2374713263125638,10.840261496196556,9.8903761909463,10.671383946389236,2.2752626586266844,11.06537497130302,0.3133177935069318,12.4696225639242,-0.0827106070001282,12.738479398422756,0.0118746543776769
12.62928581,12.67821407,12.47678566,12.51500034,10.65174675,338800000,2011-04-26,4.0,4.0,3.0,5.0,,8.0,,10.394543512142857,10.363697687857142,-1.9422193907815613,0.237430686101684,10.83855906006051,9.888836315653776,10.658292482129744,2.2671389093331897,11.070904828612427,0.3147316650763521,12.518242173721548,-0.0842202392921523,12.70310205082874,0.0136065789637711
12.57999992,12.58392906,12.39642906,12.50535679,10.64353943,356213200,2011-04-27,3.0,4.0,3.0,6.0,8.0,3.0,3.0,10.493073464285716,10.36327802595238,-1.9619288563995667,0.2357480936982717,10.834774213348924,9.891781838555838,10.648457114043248,2.266288202023808,11.076748924351328,0.3161128299654435,12.566536377566674,-0.0856971824390083,12.667843276574771,0.0153395242503041
12.36392879,12.49107075,12.34000015,12.38392925,10.5401907,360959200,2011-04-28,2.0,2.0,6.0,4.0,2.0,4.0,,10.557776315714287,10.357184228809524,-1.9704948517824263,0.2328967546477454,10.822977738105012,9.891390719514032,10.576279504681082,2.255513474778227,11.082903812624924,0.3174611758150631,12.614499073803522,-0.087141461741197,12.632729569277751,0.0170723539884623
12.38500023,12.64107132,12.38107109,12.50464344,10.64293003,1006345200,2011-04-29,,8.0,3.0,4.0,3.0,5.0,3.0,10.611057827142858,10.359355518333333,-1.9924492612500284,0.2359030272508753,10.831161572835084,9.88754946383158,10.620713188227027,2.266225007461271,11.08936606700757,0.3187765992376331,12.662124346166893,-0.0885531048143992,12.597787081156788,0.0188039110570835
12.49071407,12.51678562,12.33928585,12.36714268,10.52590275,442713600,2011-05-02,,3.0,2.0,,5.0,,,10.627862931428572,10.356127603571428,-1.9992626863173228,0.2376556345174701,10.831438872606368,9.880816334536489,10.55750622940901,2.254014693424605,11.09613228135732,0.320059005730004,12.709406464896452,-0.0899321414476705,12.56304161122988,0.0205330182190963
12.42821407,12.49607086,12.34357071,12.43571377,10.58426285,313348000,2011-05-03,6.0,6.0,6.0,6.0,,8.0,8.0,10.617006711428573,10.36139615452381,-1.9969954868535675,0.2433512030731109,10.848098560670032,9.874693748377588,10.57534397646967,2.260122466915207,11.10319907060028,0.3213083095823944,12.756339887782042,-0.0912786034709502,12.528518594033022,0.0222584789476548
12.43785667,12.56535721,12.38857079,12.48464298,10.62591267,389250400,2011-05-04,5.0,8.0,5.0,,5.0,8.0,5.0,10.60206931142857,10.373526301666669,-2.001822660130044,0.2499029066870385,10.873332115040744,9.873720488292587,10.609056438823224,2.264458698535588,11.110563071484298,0.3225244337836248,12.802919261140538,-0.0925925246316395,12.49424308887193,0.0239790783225636
12.44285679,12.53392887,12.35892868,12.38392925,10.5401907,335969200,2011-05-05,5.0,5.0,,4.0,4.0,6.0,,10.586132732857145,10.384903591190476,-2.006408418051775,0.2512405063840104,10.887384603958496,9.882422578422457,10.563145946274409,2.255513474778227,11.118220943302688,0.3237073099228114,12.849139420725116,-0.0938739404799793,12.460239769616932,0.02569358399738
12.48892879,12.5,12.3646431,12.38071442,10.53745174,280134400,2011-05-06,,6.0,3.0,4.0,3.0,5.0,5.0,10.570977348571429,10.39738078452381,-2.004839917813227,0.2517944917496905,10.90096976802319,9.89379180102443,10.546016475424802,2.255226336571561,11.126169368587169,0.3248568780877563,12.894995392566258,-0.095122888262999,12.42653291504914,0.0274007472373368
12.42357063,12.47142887,12.37607098,12.41428566,10.56602669,204747200,2011-05-09,12.0,4.0,12.0,4.0,8.0,8.0,8.0,10.574668204285716,10.411160878809524,-1.9966168582210368,0.248787709045833,10.90873629690119,9.913585460717858,10.559356618474936,2.2582179353441143,11.134405053770871,0.3259730867602034,12.94048239374569,-0.0963394068267784,12.39314639976618,0.0290993040280304
12.46035671,12.48892879,12.38071442,12.48035717,10.62226105,282091600,2011-05-10,,12.0,,3.0,3.0,3.0,3.0,10.57171549285714,10.431990261190476,-1.9876615938884277,0.2367632364396586,10.905516734069794,9.95846378831116,10.601292906158312,2.264079273443428,11.142924729821088,0.3270558927081909,12.9855958331026,-0.0975235365267737,12.36010368565378,0.0307879762545405
12.46500015,12.5,12.32999992,12.40107059,10.55477905,336000000,2011-05-11,,,,,,,,10.575840678571428,10.455772219285716,-1.9859684435550609,0.2230687504146667,10.901909720115048,10.00963471845638,10.57028366871944,2.2570414534060337,11.15172515284188,0.3281052608756573,13.030331311873171,-0.0986753191460075,12.32742781392841,0.0324654729503687
12.36142921,12.39714336,12.22392941,12.37749958,10.53471756,322000000,2011-05-12,6.0,6.0,6.0,6.0,,12.0,12.0,10.56876278,10.47628307452381,-1.9698394802049397,0.2150439798319776,10.906371034187766,10.046195114859854,10.546572929573149,2.2549396172187994,11.16080310464702,0.3291211642695268,13.07468462426288,-0.0997947978208634,12.295141397755293,0.0341304916153974
12.34500027,12.36607075,12.15535736,12.16071415,10.35020733,326116000,2011-05-13,6.0,6.0,6.0,,6.0,12.0,,10.529376302857145,10.482608387380951,-1.9648657633898985,0.198282791431222,10.879173970243396,10.08604280451851,10.415662529857714,2.2353985173863,11.17015539330308,0.3301035838444187,13.118651757952334,-0.1008820169742892,12.263266615444248,0.0357817196016874
12.11428642,12.18642902,11.87857056,11.90357113,10.13134861,449775200,2011-05-16,3.0,3.0,3.0,3.0,4.0,4.0,,10.47097029,10.483882178333332,-1.9501247143936895,0.175093330886071,10.834068840105475,10.133695516561191,10.226119916619238,2.2117133956372066,11.179778853643093,0.3310525083852195,13.162228894536415,-0.1019370222561795,12.231825204224926,0.0374178355657415
11.8571434,12.00500011,11.8117857,12.00500011,10.21767616,452334400,2011-05-17,,8.0,4.0,3.0,6.0,3.0,6.0,10.425288064285713,10.496446292380952,-1.905464762451976,0.1603119291024309,10.817070150585812,10.17582243417609,10.220490745539747,2.221122962416283,11.189670347751118,0.3319679343876451,13.205412409897209,-0.1029598604907379,12.200838454600992,0.0390375109855273
12.01678562,12.18035698,12.0,12.13821411,10.33105755,334776400,2011-05-18,9.0,9.0,8.0,6.0,8.0,6.0,6.0,10.391721044285717,10.508055188095238,-1.887707796087902,0.1558793207648484,10.819813829624934,10.196296546565542,10.29420194851325,2.233348357846197,11.199826765417717,0.3328498659370009,13.24819887451066,-0.1039505796306061,12.170327205282208,0.0406394117402892
12.21714306,12.22892857,12.09535694,12.16178608,10.35111809,261170000,2011-05-19,,8.0,,12.0,6.0,,10.0,10.352986335714286,10.511919885238097,-1.879344527157777,0.1585357100937751,10.828991305425646,10.194848465050544,10.33214604283775,2.2354959179694416,11.210245024566856,0.3336983145852993,13.290585053687256,-0.1049092287175752,12.14031183869094,0.0422221997508471
12.12714291,12.17678642,11.96500015,11.97214317,10.18971062,337968400,2011-05-20,6.0,,12.0,9.0,,15.0,,10.300833702857144,10.501512437619049,-1.876708866119598,0.1706272674774293,10.842766972573903,10.160257902664188,10.23718909427925,2.2180844472972825,11.220922071654613,0.3345132992269116,13.332567907746732,-0.1058358578496667,12.110812277038802,0.0437845346778614
11.78464317,11.9992857,11.76500034,11.94285679,10.16478539,383600000,2011-05-23,6.0,6.0,6.0,6.0,12.0,6.0,6.0,10.24798625,10.47791858047619,-1.850440142615394,0.176089232352046,10.830097045180285,10.125740115772098,10.188919958093082,2.2153684647600023,11.231854882039528,0.3352948459729008,13.374144592126989,-0.106730518154431,12.081847978967131,0.0453250756751514
11.9821434,11.99642944,11.83357143,11.86392879,10.09760571,321927200,2011-05-24,3.0,3.0,8.0,6.0,3.0,4.0,3.0,10.211900304285717,10.447781972857143,-1.834214431350116,0.1883744606736464,10.824530894204436,10.07103305150985,10.128043792697694,2.208011270112405,11.243040460325796,0.3360429880242198,13.415312457427357,-0.1075932617682308,12.053437936744066,0.0468424831949675
11.90821362,12.09142876,11.88749981,12.02785683,10.23712921,294224000,2011-05-25,,10.0,,6.0,3.0,6.0,3.0,10.227011818571428,10.42803828047619,-1.8265184737337008,0.1869026787815755,10.801843638039342,10.05423292291304,10.200767404232565,2.2232311458205296,11.254475840678948,0.3367577655438866,13.456069049386528,-0.1084241418213885,12.025600674008649,0.0483354208417413
11.99892902,12.03178596,11.94392872,11.96428585,10.18302345,222560800,2011-05-26,,,4.0,,4.0,,,10.222061431428571,10.406108948095238,-1.8156374894617768,0.1915447315914975,10.789198411278234,10.023019484912242,10.188938101410857,2.217356502259836,11.266158087114755,0.3374392255283465,13.496412108794658,-0.1092232124289804,11.998354244051498,0.0498025572706493
11.95714283,12.05821419,11.93964291,12.05035686,10.25627804,203599200,2011-05-27,4.0,10.0,9.0,10.0,,11.0,14.0,10.211378644285714,10.392589297619049,-1.806129610508412,0.1850752464762426,10.762739790571532,10.022438804666564,10.233831393803618,2.2253020283339078,11.278084293761614,0.3380874216781097,13.536339571340308,-0.1099905286871339,11.971716228619677,0.0512425681269575
12.18214321,12.42249966,12.17857075,12.42249966,10.57301712,417754400,2011-05-31,10.0,12.0,10.0,,12.0,12.0,4.0,10.243078505714283,10.389260111428571,-1.8312143932599056,0.1873154234251785,10.76389095827893,10.014629264578216,10.459955211267872,2.2589484243257214,11.29025158509714,0.3387024142678255,13.57584956739218,-0.1107261466746655,11.945703737232332,0.0526541380219315
12.45964336,12.57607079,12.30892944,12.33964252,10.50249577,554682800,2011-06-01,8.0,8.0,,6.0,6.0,4.0,,10.287762098571427,10.388145493333337,-1.879926028483908,0.1835324373744233,10.755210368082182,10.021080618584488,10.488315583755956,2.2515544767351536,11.302657116158978,0.3392842700159462,13.614940421715508,-0.1114301234598885,11.92033340699157,0.0540359625408149
12.375,12.4278574,12.29642868,12.36071396,10.52042961,338783200,2011-06-02,,6.0,4.0,4.0,,7.0,7.0,10.338568415714288,10.385105815238097,-1.8961667485769649,0.177458634666786,10.740023084571668,10.030188545904522,10.50972493458532,2.253439974885917,11.315298072730696,0.3398330619540692,13.65361065312339,-0.1121025171124407,11.895621402872017,0.0553867502781199
12.25642872,12.33321381,12.21464252,12.26571369,10.43957424,313250000,2011-06-03,6.0,6.0,6.0,,6.0,12.0,,10.387421062857143,10.376232556666666,-1.9004480247914568,0.1738611309462829,10.723954818559232,10.0285102947741,10.462957804861771,2.244910877445382,11.328171671502975,0.3403488692961269,13.69185897406306,-0.1127433867199901,11.87158341847152,0.0567052248953089
12.34642887,12.39464283,12.06464291,12.0728569,10.27543068,461941200,2011-06-06,3.0,3.0,3.0,3.0,4.0,4.0,,10.39289270142857,10.363624936666666,-1.925334112483272,0.1702578164283399,10.704140569523346,10.023109303809983,10.337939721620591,2.2273690419167984,11.34127516021064,0.3408317773075106,13.72968429013717,-0.1133527924096685,11.848234677203,0.0579901271956487
12.07750034,12.07928562,11.85357094,11.85857105,10.09305096,529785200,2011-06-07,,2.0,1.0,2.0,3.0,2.0,,10.380039488571429,10.342462994761904,-1.9120343109029945,0.1722305181347476,10.6869240310314,9.99800195849241,10.174680547206863,2.20751049103908,11.354605817746055,0.341281877174266,13.76708569955993,-0.1139307953740756,11.825589933907182,0.0592402172109467
11.84928608,11.95714283,11.80892944,11.86571407,10.09912777,333723600,2011-06-08,2.0,2.0,8.0,6.0,4.0,2.0,4.0,10.35758945,10.320229712857142,-1.8832184939280976,0.1652987683762095,10.65082724960956,9.989632176104722,10.124312029068957,2.208178559478403,11.36816095424946,0.3416992658724477,13.80406249254873,-0.1144774579017381,11.80366347686507,0.0604542762945713
11.90178585,11.91678619,11.8125,11.83892918,10.07632732,275088800,2011-06-09,,8.0,3.0,3.0,5.0,3.0,4.0,10.286633764285714,10.294232868571427,-1.8558349889030052,0.1618525018781961,10.617937872327822,9.970527864815036,10.092322223022984,2.205669630612819,11.381937911176404,0.342084046037768,13.84061415065047,-0.1149928434118685,11.782469130186003,0.0616311092151522
11.80535698,11.84500027,11.62535667,11.63928604,9.906410217,433955200,2011-06-10,,3.0,,6.0,,3.0,,10.201478685285716,10.263358162238095,-1.835747913804692,0.1707865894247121,10.60493134108752,9.92178498338867,9.968380885674328,2.186771266584312,11.395934061343342,0.3424363258356138,13.87674034600338,-0.1154770164932924,11.762020256549052,0.0627695462450975
11.68571377,11.72535706,11.60964298,11.66428566,9.927688599,329473200,2011-06-13,6.0,9.0,7.0,9.0,4.0,9.0,12.0,10.116801397999998,10.234452021238097,-1.801199342957812,0.1833795107681374,10.60121104277437,9.86769299970182,9.94125269455811,2.1891575258863982,11.41014680895142,0.3427562188315338,13.91244094053386,-0.1159300429474397,11.742329760271817,0.0638684452380398
11.78571415,11.90178585,11.76107121,11.87285709,10.10520458,334569200,2011-06-14,12.0,8.0,12.0,4.0,12.0,12.0,4.0,10.069034303714286,10.222785223619049,-1.7880846952178455,0.1842010679918757,10.5911873596028,9.854383087635297,10.05055395151937,2.20884618190024,11.424573589589286,0.3430438438623096,13.947715985088823,-0.1163519898352118,11.723410090681966,0.0649266936892381
11.77678585,11.79642868,11.60285664,11.6696434,9.932247162,399196000,2011-06-15,,8.0,,4.0,4.0,,,10.020008086857144,10.213304202285714,-1.7745093785757984,0.195689506847146,10.604683215980009,9.821925188591422,9.971682758506455,2.189668005113199,11.439211870215251,0.3432993249076561,13.982565718503016,-0.1167429255276674,11.705273245764891,0.0659432107728534
11.67500019,11.73857117,11.36892891,11.61285686,9.883915901,510591200,2011-06-16,6.0,6.0,6.0,6.0,,8.0,8.0,9.990131649857144,10.197410856619047,-1.7595742894793194,0.2067329589089533,10.610876774436957,9.78394493880114,9.913171520168818,2.184242439643385,11.454059149119532,0.3435227909626721,14.016990566602052,-0.1171029197603638,11.687930776061153,0.0669169493500357
11.74964333,11.75892925,11.40571404,11.43785667,9.734969139,615020000,2011-06-17,6.0,6.0,6.0,,6.0,12.0,,9.938108988285716,10.169025694190475,-1.7631216585635183,0.2265347231200569,10.622095140430591,9.715956247950364,9.79436993272294,2.1673344105517307,11.46911295586684,0.3437143759110995,14.050991141140427,-0.1174320436912317,11.671393788786215,0.0678468979417393
11.33428574,11.34642887,11.08928585,11.26142883,9.58480835,640645600,2011-06-20,3.0,3.0,3.0,3.0,4.0,4.0,,9.867891992571428,10.132534754190475,-1.716534878796864,0.260223944621157,10.65298264343279,9.61208686494816,9.654662210907643,2.149994170279641,11.484370851220238,0.343874218399459,14.08456823867536,-0.1177303699618737,11.655672952145707,0.0687320826601926
11.31000042,11.63571358,11.25714302,11.61785698,9.888173103,493382400,2011-06-21,,9.0,6.0,3.0,10.0,8.0,,9.865286690571429,10.118175824809525,-1.7025829383153166,0.2655558981919241,10.649287621193372,9.587064028425674,9.810336138969214,2.1847215281827768,11.499830427046412,0.3440024617121487,14.117722839375814,-0.1179979727621732,11.64077849981812,0.0695715690930173
11.61285686,11.74642944,11.51357079,11.52178574,9.806401253,390583200,2011-06-22,6.0,6.0,3.0,8.0,7.0,,,9.847959926857143,10.101109913523809,-1.7152546507435655,0.2744431421440935,10.649996197811996,9.552223629235622,9.807712881656403,2.1754788721596534,11.515489306203056,0.3440992536475625,14.150456105767082,-0.1182349278980729,11.626720235577675,0.0703644641340657
11.39071369,11.84607124,11.36142921,11.82964325,10.06842899,559759200,2011-06-23,10.0,6.0,9.0,10.0,,9.0,4.0,9.842706271142855,10.09972054590476,-1.7236641980392644,0.2726347709855153,10.644990087875792,9.55445100393373,9.981523620552132,2.2047990396427424,11.5313451424092,0.344164746395273,14.18276938141123,-0.1184413128624339,11.61350753803026,0.071109917755108
11.83464336,11.89821434,11.61035728,11.65535736,9.920088768,439807200,2011-06-24,4.0,3.0,7.0,,6.0,4.0,,9.840969357714286,10.084623381999998,-1.74987818916793,0.2743914959332233,10.633406373866444,9.535840390133552,9.940567052184043,2.188305898111908,11.547395620098271,0.3441990964143718,14.214664189522704,-0.1186172069088346,11.601149365434589,0.0718071247126969
11.69964314,11.92500019,11.6875,11.85857105,10.09305096,339813600,2011-06-27,6.0,5.0,6.0,5.0,4.0,6.0,6.0,9.870845794714285,10.080338977714286,-1.7643262119591243,0.2712728826794744,10.622884743073234,9.537793212355338,10.042222990728014,2.20751049103908,11.563638454255337,0.3442024643129704,14.246142231520084,-0.1187626911282143,11.589654260582906,0.0724553261846359
11.91607094,12.02499962,11.90857124,11.97357082,10.19092178,294299600,2011-06-28,,8.0,4.0,,4.0,6.0,4.0,9.935981886285717,10.077226774857142,-1.7845513579412913,0.246412680479189,10.57005213581552,9.584401413898764,10.141355516909336,2.2182162338403564,11.58007139023837,0.344175014728973,14.277205385513351,-0.1188778485282284,11.57903035571422,0.0730538113306991
12.0014286,12.01321411,11.85285664,11.93000031,10.15384102,352545200,2011-06-29,5.0,5.0,,4.0,4.0,6.0,,10.017272267714286,10.057266008190476,-1.8018952419678769,0.2242316735019399,10.505729355194356,9.608802661186596,10.149679185636446,2.2141735748094997,11.596692203584436,0.3441169162120944,14.30785570472717,-0.1189627641152184,11.569285377435332,0.0736019187724128
11.95357132,12.00464344,11.88714314,11.98821354,10.20339108,322954800,2011-06-30,,6.0,3.0,4.0,3.0,5.0,5.0,10.062303407285713,10.043022927714285,-1.811149833875108,0.1977515544956441,10.438526036705571,9.647519818722996,10.185487115212148,2.2195720117924798,11.61349869980113,0.3440283411072261,14.338095415860108,-0.1190175249786696,11.560426651624711,0.0740990379869902
11.99821377,12.2678566,11.93571377,12.25928593,10.4341011,435313200,2011-07-01,12.0,7.0,14.0,4.0,10.0,10.0,9.0,10.151974814,10.038912046285713,-1.8416924919918785,0.1971419837315041,10.433196013748722,9.644628078822704,10.351229771737382,2.244330901361782,11.630488714143931,0.3439094654391622,14.367926917379856,-0.11904222037804,11.552461108295628,0.0745446106107278
12.25,12.49392891,12.2321434,12.47964287,10.62165451,355054000,2011-07-05,,16.0,,6.0,10.0,6.0,6.0,10.231007031142855,10.047582535333332,-1.886418985137583,0.2328270558822794,10.513236647097893,9.581928423568774,10.531512930579128,2.2640162363761216,11.647660111379908,0.3437604687987083,14.397352777754794,-0.1190369418318609,11.5453952863964,0.0749381316474636
12.46249962,12.64642906,12.38249969,12.56285667,10.69247723,444626000,2011-07-06,8.0,,3.0,10.0,3.0,8.0,,10.34134824,10.067441894857144,-1.93951535167467,0.2752486277343328,10.617939150325808,9.51694463938848,10.638822463526376,2.271350041321085,11.66501078553837,0.3435815342302346,14.4263757336218,-0.1190017832089721,11.539235338526076,0.0752791505779905
12.66678619,12.78571415,12.6428566,12.75714302,10.85783577,399663600,2011-07-07,4.0,9.0,12.0,9.0,8.0,10.0,16.0,10.450603212857144,10.103860219142856,-1.9904592819624172,0.3273782542933653,10.758616727729589,9.449103710556123,10.784831334508793,2.288266648578579,11.682538659648936,0.3433728481206725,14.454998687890594,-0.1189368408217953,11.533987035545763,0.0755672723666403
12.61928558,12.8571434,12.57857132,12.84678555,10.93413544,489633200,2011-07-08,6.0,3.0,6.0,3.0,4.0,8.0,,10.556776592857144,10.143622489142857,-2.034996732963215,0.3761127417947075,10.895847972732271,9.391397005553442,10.884367404836263,2.295976850576513,11.700241685467356,0.3431346000900145,14.48322470778464,-0.118842213521504,11.529655771067151,0.0758021583615819
12.72642899,12.84892941,12.60071373,12.6428566,10.76056671,442674400,2011-07-11,,3.0,2.0,2.0,2.0,3.0,,10.64345169142857,10.176205317238097,-2.0802077741409004,0.3953598214262936,10.96692496009068,9.385485674385508,10.801833608278756,2.278350463288501,11.718117843190011,0.3428669828832891,14.511057022819118,-0.1187180027950114,11.526246565801184,0.0759835270857168
