Date,Open,High,Low,Close,Volume,Ci1,Ci2,Ci3,Ci4,Ci5,Ci6,Ci7
20150424,80.17285919,80.80857086,79.50714111,79.77143097,11045300,0,15,0,9,12,0,6
20150427,80.29285431,81.7857132,80.23000336,80.86856842,15246700,21,0,12,21,0,12,0
20150428,80.58999634,81.27857208,79.94428253,80.43714142,8826300,0,0,9,0,9,0,0
20150429,80.06999969,81.05571747,79.64428711,80.40714264,9534700,6,8,6,8,0,10,10
20150430,80.23714447,80.83571625,79.12428284,79.5,10565100,4,6,4,0,4,8,0
20150501,79.85571289,79.9671402,78.89428711,79.57571411,8906100,4,4,6,4,6,4,4
20150504,79.57142639,79.7142868,78.90000153,79.27143097,7967400,0,8,4,0,4,6,4
20150505,81.23857117,82.44285583,80.75714111,80.79285431,27116600,14,14,0,12,12,12,0
20150506,81.02857208,81.2142868,79.52143097,80.07714081,11504500,7,0,6,3,6,0,0
20150507,80.11428833,80.79428864,79.45714569,80.7485733,10220700,6,8,6,8,0,10,10
20150508,81.04142761,82.15285492,80.9642868,82.08571625,13828500,10,14,9,0,10,10,9
20150511,82.32428741,84.85713959,82.18571472,84.27857208,23882600,18,13,0,9,9,9,4
20150512,83.80857086,83.80857086,82.99285889,83.37714386,11907000,0,0,0,0,0,0,0
20150513,83.40428925,84.19714355,82.69142914,82.87285614,11155900,6,6,6,6,0,12,12
20150514,83.2857132,83.92428589,82.33000183,83.83571625,8898400,12,12,12,0,12,12,12
20150515,86.36428833,88.34857178,85.75571442,87.60713959,37053100,12,12,0,6,6,6,6
20150518,87.54428864,88.5342865,87.02428436,88.26714325,14812000,0,0,0,0,0,0,0
20150519,88.88857269,89.7857132,87.80999756,88.068573,19101600,3,3,3,3,0,12,0
20150520,88.2142868,89.10857391,87.362854,88.79000092,12756800,4,4,4,6,12,3,3
20150521,89.08142853,89.57142639,88.181427,89.00285339,12767300,2,2,6,4,2,4,0
20150522,89.17857361,89.40714264,88.69285583,88.83856964,7466200,0,3,2,2,2,3,0
20150526,88.87428284,89.06143188,87.7857132,87.99285889,9646000,0,2,1,2,3,2,0
20150527,88.14286041,89.90714264,87.92857361,89.85713959,10506300,10,6,9,8,10,7,4
20150528,89.7142868,89.85571289,88.93000031,89.50714111,7821800,0,6,2,4,4,0,0
20150529,89.47285461,90.20571136,88.95571136,89.15142822,12712000,4,4,4,4,0,6,0
20150601,88.83714294,89.12142944,87.94428253,89.00285339,9926000,5,8,5,4,8,4,8
20150602,88.71142578,89.67857361,88.40571594,89.12999725,7529200,9,9,8,6,8,6,6
20150603,89.24285889,89.73285675,88.64428711,88.80857086,6237700,0,6,0,6,0,0,0
20150604,88.37857056,89.42857361,88.04285431,89.34857178,10074400,12,4,12,15,0,13,12
20150605,89.2142868,90.54000092,89.12571716,90.45999908,11624200,8,8,18,0,22,12,0
20150608,90.7142868,90.81571198,88.99571228,89.60428619,11148900,6,10,0,10,6,0,0
20150609,89.33428955,92.7142868,89.33428955,92.44999695,22024800,12,4,9,14,0,11,8
20150610,93.39571381,98.97000122,93.22571564,95.87142944,57121400,8,8,18,0,22,12,0
20150611,96.88999939,96.91857147,94.08714294,95.09428406,26623100,6,10,0,10,6,0,0
20150612,94.91571045,95.34285736,94.12428284,94.41857147,10278800,6,6,6,6,0,8,8
20150615,92.85713959,93.59143066,91.65856934,93.431427,19054000,6,6,6,0,6,12,0
20150616,94.24285889,95.60713959,93.69142914,95.27285767,16043300,8,8,4,6,6,6,6
20150617,95.13285828,95.13285828,93.95714569,94.27143097,9905000,0,3,2,0,5,0,0
20150618,94.65142822,95.34143066,94.36856842,94.74285889,8962800,6,6,6,6,0,8,8
20150619,96.24285889,96.41857147,93.82142639,93.87142944,19814900,4,6,4,0,4,8,0
20150622,95.04285431,96.69285583,94.18856812,96.41428375,16732800,8,8,4,6,6,6,6
20150623,96.33571625,97.38999939,95.75,97.31285858,15626100,0,4,3,0,10,0,3
20150624,100.0142822,100.8914261,96.3971405,96.94428253,77138600,3,3,0,10,0,4,0
20150625,95.48143005,96,93.45857239,94.89142609,41623400,4,3,5,3,3,8,0
20150626,95.30000305,95.31428528,93.08856964,93.08856964,30314900,4,2,4,6,8,2,2
20150629,91.50571442,92.91285706,91.11714172,92.23143005,24575600,0,3,6,3,2,2,2
20150630,93.35713959,94.35571289,92.7857132,93.84857178,16880500,0,12,0,3,3,3,3
20150701,94.80571747,95.23857117,93.21857452,93.63571167,14699300,0,0,0,6,6,0,12
20150702,93.9985733,94.19857025,93.2142868,94.04428864,11053000,0,0,18,18,0,18,18
20150706,93.47285461,94.92857361,93.33999634,94.57142639,11808300,0,18,18,0,12,12,12
20150707,95.01285553,95.42713928,92.62285614,94.09143066,21573300,7,7,0,4,4,6,0
20150708,93.47142792,93.99571228,92.2842865,93.50714111,12990600,0,3,2,2,0,7,0
20150709,94.90000153,95.84571075,94.2857132,95.72714233,16731400,9,10,10,4,14,7,12
20150710,97.52285767,98.50285339,96.90000153,97.22856903,21636300,12,12,4,12,8,12,4
20150713,98.09857178,102.3085709,98.0785675,101.0871429,33205200,20,8,8,20,8,8,0
20150714,101.271431,101.6357117,99.65285492,100.3714294,19736500,6,0,12,0,6,0,0
20150715,99.97000122,100.75,97.05000305,98.12999725,30898600,3,6,3,6,0,10,0
20150716,111.0199966,116.4899979,107.6800003,115.8099976,63461000,10,9,10,4,14,11,0
20150717,117.3399963,117.8799973,114.2399979,114.7699966,25136900,6,6,3,8,7,0,0
20150720,114.6999969,114.6999969,110.1399994,110.5500031,22676900,4,4,4,4,0,6,0
20150721,110.2099991,113.7099991,109.3199997,112.5100021,14085400,3,4,3,6,8,3,3
20150722,112.1399994,113.8799973,110.5599976,111.5,10500500,3,3,8,6,3,4,3
20150723,110.9100037,112.1800003,109.8399963,110.0999985,8306800,0,5,0,3,2,4,0
20150724,111.5500031,111.6800003,108.9000015,109.3399963,8125100,0,4,5,6,3,6,6
20150727,107.7900009,109.8600006,106.25,106.4300003,11302600,3,6,8,3,5,9,0
20150728,107.2900009,107.9400024,103.8799973,106.9000015,11155900,0,4,4,3,3,3,3
20150729,106.8300018,107.75,105.4000015,107.0800018,6695600,8,9,8,4,9,12,4
20150730,106.4000015,111.9000015,105.4000015,111.5599976,14229200,15,15,0,20,18,8,0
20150731,111.9499969,115,111.1500015,114.3099976,16349100,21,0,18,12,21,0,12
20150803,114.5999985,114.5999985,111.7799988,112.5599976,10144800,0,6,0,14,0,8,0
20150804,113.1500015,122.7900009,113,121.1500015,29653300,6,4,11,4,4,11,4
20150805,125.6200027,129.2899933,122.7099991,123.7099991,26946500,3,7,3,3,6,4,0
20150806,126.2900009,128.8500061,122.0400009,126.4499969,24716700,0,6,4,4,0,5,5
20150807,126.4199982,126.5999985,121.3000031,123.5199966,17360700,4,6,4,0,4,8,0
20150810,126.0899963,126.5,121.5100021,123.0299988,13424600,4,4,6,4,6,4,4
20150811,120.0100021,123.7600021,120,122.7399979,11596800,0,12,6,0,6,6,6
20150812,121.4700012,122.4499969,118.6600037,120.5100021,13822500,7,7,0,4,4,6,0
20150813,120.9899979,125.7300034,119.3399963,123.7300034,15284400,0,4,3,3,0,10,0
20150814,124.9599991,125,123,123.3899994,8667700,4,6,6,4,11,0,11
20150817,123.1399994,125.6999969,122.5899963,125.3600006,9233800,6,6,4,11,0,11,4
20150818,125.2600021,126.75,123.5500031,124.0500031,9382000,4,3,7,0,6,4,0
20150819,123.5,123.6999969,121.5,122.0599976,10115300,4,4,3,4,3,6,0
20150820,119.8000031,121.4499969,111.3399963,112.4899979,28045300,0,2,1,2,3,2,0
20150821,106.1999969,110,102.75,103.9599991,33228300,1,1,4,4,4,1,1
20150824,88.75,109.6299973,85.5,96.87999725,59951900,0,3,6,3,2,2,2
20150825,107.75,107.8799973,101.5,101.5199966,37620700,0,12,0,3,3,3,3
20150826,107.1500015,110.2799988,102.0199966,110.1299973,36164600,0,0,0,0,0,0,0
20150827,114.9400024,118.25,113.0199966,117.6600037,37056100,0,0,0,0,16,0,16
20150828,116.3499985,119.3499985,115.8799973,117.6299973,20240200,0,0,0,12,0,12,0
20150831,115.2399979,117,113.7600021,115.0299988,17005600,3,3,6,3,6,9,0
20150901,109.3499985,111.2399979,103.8199997,105.7900009,35977100,2,2,2,4,4,2,0
20150902,109.3099976,109.5,100.3000031,105.4400024,39843300,0,1,2,3,2,1,1
20150903,102.6900024,104.1699982,100.1100006,101.0599976,29546700,0,3,4,3,2,2,2
20150904,98.05000305,99.93000031,97.33999634,98.79000092,24212000,0,8,0,5,3,4,4
20150908,102.0800018,102.5,93.55000305,94.94999695,43479700,0,0,6,3,4,3,6
20150909,96.51000214,102.7900009,95.51999664,99.18000031,35524400,0,13,8,9,4,16,4
20150910,99.41999817,100.8499985,96.77999878,99.48000336,21031900,0,4,3,0,10,0,3
20150911,98.56999969,100.8499985,97.23000336,97.51000214,17373900,3,3,0,10,0,4,0
20150914,96.83999634,97.91000366,94.33000183,95.69000244,15546000,6,6,6,6,4,8,8
20150915,95.22000122,99.65000153,93.61000061,99.16000366,22591100,12,4,12,4,8,8,8
20150916,99.69999695,104.4800034,99.33000183,104.0800018,28058200,0,18,0,6,6,6,0
20150917,103.6699982,107.5,101.8300018,104.2099991,25817700,9,0,3,3,3,0,0
20150918,102,104.3600006,100.7099991,102.6200027,21715000,3,3,3,3,0,12,0
20150921,103.3000031,103.7699966,99.55999756,100.3000031,17900600,2,2,2,3,6,3,0
20150922,98.29000092,99.90000153,97,98.47000122,16717900,1,1,4,4,4,1,1
20150923,98.59999847,99.73999786,97.66000366,98.06999969,10264500,0,6,8,3,4,4,3
20150924,97.11000061,104,96.77999878,103.7600021,21274500,0,18,0,9,9,0,0
20150925,105.3000031,105.4499969,101.5699997,102.2399979,19066600,12,0,6,6,0,0,0
20150928,101.5699997,103.3300018,97.83999634,99.47000122,17026600,3,3,3,3,0,12,0
20150929,99.62999725,100.6299973,96.84999847,98.34999847,17405900,4,4,4,6,12,3,3
20150930,99.91000366,103.4599991,99.05000305,103.2600021,17027600,6,6,12,6,6,6,6
20151001,102.9100037,106.1100006,101.1200027,105.9800034,17426900,0,15,0,9,12,0,6
20151002,103.0100021,106.8700027,101.4499969,106.1100006,21526700,10,0,6,12,0,8,0
20151005,107.4800034,112.2799988,105.7600021,111.25,21157900,4,4,14,12,8,11,15
20151006,110.3300018,112.25,105.6399994,108.3300018,20629800,3,6,8,3,5,9,0
20151007,108.8399963,109.7799988,106.75,108.0999985,12329500,0,4,4,3,3,3,3
20151008,107.9400024,115.0500031,102.5999985,114.9300003,42831900,0,12,6,0,6,6,6
20151009,114.1100006,115.8300018,112.4400024,113.3300018,22455200,7,7,0,4,4,6,0
20151012,114.4499969,115.4199982,112.3600006,113.4499969,12624500,0,6,4,4,0,7,7
20151013,112.8499985,113.7200012,108.7799988,109.7300034,17512100,6,6,6,0,6,12,0
20151014,111.5,111.6299973,108.0500031,110.2300034,33231500,4,4,6,4,6,4,4
20151015,103.7699966,104.8799973,99.09999847,101.0899963,48484300,0,6,3,0,3,6,0
20151016,100.2099991,101.6500015,98.41000366,98.98999786,21340500,4,4,6,4,6,4,4
20151019,98.06999969,103.6200027,96.26000214,101.6900024,29964700,0,12,6,0,6,6,6
20151020,101.0599976,102.1100006,97.58000183,98.98999786,17345600,8,8,0,6,6,6,6
20151021,99.66999817,100.3399963,97.01000214,97.95999908,13728500,0,0,8,8,0,8,8
20151022,98.06999969,99.93000031,96.86000061,97.31999969,12786800,0,18,18,0,12,12,12
20151023,97.61000061,101.5599976,97.26999664,100.0400009,18019900,12,12,0,6,6,6,6
20151026,100.0500031,103.3099976,99.37999725,103.0400009,12234800,0,0,0,0,0,0,0
20151027,102.5800018,104.7200012,101.2300034,103.0699997,12066400,0,0,0,0,0,0,0
20151028,102.9000015,106.2099991,102.0599976,105.8000031,13094000,4,9,9,9,0,13,18
20151029,105,106.9100037,104.75,105.1200027,9841400,6,6,6,0,6,12,0
20151030,105.1200027,110.0999985,104.9000015,108.3799973,15571500,4,4,6,4,6,4,4
20151102,109.1999969,109.3700027,106.3000031,107.6399994,11784600,0,6,3,0,3,6,0
20151103,107.3600006,111.0500031,107.2399979,109.7399979,12484100,4,4,6,4,6,4,4
20151104,110.3600006,114.2799988,109.3899994,114.0500031,17505000,0,12,7,0,8,8,3
20151105,113.75,115.6800003,111.7200012,113.5,13814900,8,8,0,6,6,4,0
20151106,113.3899994,114.8000031,112.0500031,114.0599976,10936600,0,6,4,4,0,7,7
20151109,113.3600006,114,108.6399994,109.8600006,16154600,6,6,6,0,6,12,0
20151110,108.8600006,112.8399963,108.0100021,112.6999969,11166400,4,4,6,4,6,4,4
20151111,113.0800018,114.6100006,111.4100037,112.8600006,11039200,0,8,4,0,4,6,4
20151112,112.5199966,115.25,108.1999969,108.9199982,17568200,5,5,0,4,4,6,0
20151113,108.3399963,109.0699997,103.2699966,103.6500015,18819400,0,3,2,2,2,5,0
20151116,102.9700012,111.6500015,101.8600006,111.3499985,19866200,8,3,8,6,8,3,8
20151117,112.1100006,118.7900009,111.6999969,117.0999985,33016300,0,12,3,6,6,6,3
20151118,117.9400024,121,116.0999985,120.6299973,23353600,14,4,8,11,15,4,12
20151119,120.25,123.1299973,119.6100006,120.2200012,19253200,3,0,9,9,3,12,0
20151120,120.8499985,124.0699997,119.2099991,123.8399963,17977000,6,5,6,6,9,5,5
20151123,124.3000031,126.1999969,121.6600037,125.0299988,15727000,0,2,3,2,1,2,0
20151124,123.6699982,124.6600037,120.0299988,123.3099976,18335300,0,3,2,2,2,3,0
20151125,124.2300034,125.1999969,122.3600006,124.1600037,10980700,0,4,2,4,6,2,2
20151127,123.8499985,126.3899994,123.5899963,125.4400024,6645500,3,3,12,6,4,4,4
20151130,126.0299988,126.5999985,122.8899994,123.3300018,13894000,0,7,0,2,2,3,0
20151201,124.4700012,125.5699997,122.4199982,125.3700027,12550800,0,6,4,4,0,7,7
20151202,125.5299988,131.3500061,124.9300003,128.9299927,24105700,12,12,16,0,16,16,8
20151203,129.6199951,132.1999969,126.3899994,126.8099976,26647300,8,8,0,6,6,4,0
20151204,127,130.9900055,125.75,130.9299927,20250400,0,6,4,4,0,7,7
20151207,131.1900024,133.2700043,122.75,125.3600006,23351600,6,6,6,0,6,12,0
20151208,121.5100021,128.2400055,121.0999985,126.9800034,18591100,4,4,6,4,6,4,4
20151209,127.6999969,128.7799988,122.3300018,124.1999969,17788800,0,6,3,0,3,6,0
20151210,124.5,125.2099991,121.6200027,122.9100037,13474100,4,4,6,4,6,4,4
20151211,121.4499969,123,118.5999985,118.9100037,16105300,0,6,3,0,3,6,0
20151214,119.7699966,120.9000015,114.6600037,120.6699982,18679300,12,9,4,8,9,8,4
20151215,121.9300003,123.3000031,118.5400009,118.5999985,11760000,0,3,2,0,5,0,0
20151216,119.8000031,123,118.0899963,122.6399994,13181000,6,6,4,11,0,11,4
20151217,123.9700012,126.3499985,122.4199982,122.5100021,17284900,6,6,8,4,8,4,8
20151218,120.8499985,122.1900024,117.9199982,118.0199966,17948100,4,4,3,4,3,6,0
20151221,119.5100021,119.5899963,115.6600037,116.6299973,11670000,0,4,2,4,6,2,2
20151222,117.3000031,117.4300003,114.8600006,116.2399979,9689000,3,3,12,6,4,4,4
20151223,116.9100037,118.5599976,115.7799988,118.1600037,9324300,0,12,0,3,3,3,3
20151224,118.2200012,118.8000031,117.3000031,117.3300018,3531300,0,0,3,3,3,0,9
20151228,117.2600021,117.3499985,113.8499985,117.1100006,8424300,0,12,12,12,0,18,18
20151229,118.1900024,119.5999985,116.9199982,119.1200027,8159200,12,14,14,0,14,14,12
20151230,118.9499969,119.0199966,116.4300003,116.7099991,8149700,7,7,0,4,4,6,0
20151231,116.2099991,117.4599991,114.2799988,114.3799973,9273000,0,6,4,4,0,7,7
20160104,109,110,105.2099991,109.9599991,20794800,6,6,6,0,6,12,0
20160105,110.4499969,110.5800018,105.8499985,107.6600037,17664600,4,4,6,4,6,4,4
20160106,105.2900009,117.9100037,104.9599991,117.6800003,33045700,0,12,8,0,10,10,0
20160107,116.3600006,122.1800003,112.2900009,114.5599976,33636700,8,8,0,8,8,0,0
20160108,116.3300018,117.7200012,111.0999985,111.3899994,18067100,5,3,4,4,0,8,0
20160111,112.1299973,116.7900009,111.1999969,114.9700012,21920400,8,8,8,4,12,4,12
20160112,116.1100006,117.7799988,115.0800018,116.5800018,15133500,8,8,4,6,6,6,6
20160113,114.4300003,114.4800034,104.5299988,106.5599976,24921600,0,3,0,6,0,3,0
20160114,105.6500015,109.25,101.2099991,107.0599976,23664800,6,6,6,6,4,8,8
20160115,102.4300003,105.5,101.7200012,104.0400009,19775100,8,4,8,4,5,8,5
20160119,106.5699997,110.1399994,105.5500031,107.8899994,35722800,0,8,0,5,3,4,4
20160120,108.9100037,109.9899979,97.05000305,107.7399979,53009400,0,0,6,3,4,3,6
20160121,108.3199997,108.5100021,102.0999985,102.3499985,31027500,0,7,6,6,3,12,0
20160122,104.7200012,104.9899979,99.22000122,100.7200012,26821800,0,4,2,4,6,2,2
20160125,99.77999878,102.6800003,99,99.12000275,20321100,3,3,12,6,4,4,4
20160126,99.73999786,100.5500031,94.84999847,97.83000183,22083900,0,12,0,3,3,3,3
20160127,96.61000061,97.84999847,90.58999634,91.15000153,25556200,0,0,0,0,0,0,0
20160128,93.83999634,95.25,90.11000061,94.41000366,24562300,4,9,9,9,0,13,18
20160129,92,94.38999939,90.62999725,91.83999634,20463900,6,6,6,0,6,12,0
20160201,91.79000092,97.18000031,91.30000305,94.08999634,19684500,10,10,4,9,12,9,4
20160202,95.54000092,96.65000153,90.73000336,91.48999786,21906500,5,3,6,3,5,4,0
20160203,92.41000366,92.69000244,86.13999939,90.73999786,27466000,6,5,6,5,4,6,6
20160204,89.5,91.25,86.54000092,89.70999908,19108600,0,8,4,0,4,6,4
20160205,88.23000336,88.94999695,81.86000061,82.79000092,25929300,5,5,0,4,4,6,0
20160208,80.56999969,84.69999695,79.94999695,83.31999969,25035600,0,6,3,4,3,5,5
20160209,81.75,88.40000153,81.55000305,86.12999725,25892900,12,7,14,4,10,10,9
20160210,89,92.20999908,87.41999817,88.44999695,23146500,10,16,4,9,12,9,8
20160211,87.41999817,88.38999939,82.91000366,86.34999847,21820300,8,0,3,10,3,8,0
20160212,86.63999939,89.72000122,85.26000214,87.40000153,19067700,6,6,8,6,8,9,9
20160216,89,90.13999939,87.54000092,89.05000305,16356600,12,4,12,4,8,8,8
20160217,90.12999725,94.76999664,89.63999939,94.76000214,18323800,0,12,0,3,3,3,3
20160218,94.80000305,94.90000153,90.30999756,90.48999786,17695300,0,0,0,0,0,0,0
20160219,89.98000336,91.40000153,88.02999878,89.23000336,14259200,6,6,6,6,0,12,12
20160222,90.75,93.11000061,88.30000305,91.93000031,16321800,12,12,12,0,12,12,12
20160223,91.40000153,92.48999786,89.05000305,89.12000275,12744400,7,7,0,4,4,6,0
20160224,88.5,91.76000214,86.69999695,91.61000061,15972800,0,4,6,6,0,8,8
20160225,91.08000183,94.80999756,90.20999908,94.52999878,17898800,8,15,18,0,18,15,8
20160226,95.30000305,97.48000336,94.25,94.79000092,16975200,8,8,0,6,6,4,0
20160229,94.80999756,97.19999695,93.33999634,93.41000366,13663100,0,3,2,2,0,7,0
20160301,94.58000183,99.16000366,93.61000061,98.30000305,17048800,9,10,10,4,14,7,12
20160302,98.01000214,99.48000336,95.90000153,97.61000061,19102800,5,5,3,4,3,6,0
20160303,97.83000183,98.34999847,95.38999939,97.93000031,15320900,0,6,4,4,0,5,5
20160304,98.76000214,102.2200012,98.31999969,101.5800018,23414600,7,12,7,0,8,8,8
20160307,101,101.7900009,95.25,95.48999786,23855200,7,7,0,4,4,6,0
20160308,95,98.27999878,94.5,96.23000336,14797000,0,6,4,4,0,7,7
20160309,96.81999969,98.37000275,95,98,12298700,12,12,12,0,12,12,12
20160310,98.18000031,99.73999786,95.44999695,97.36000061,17002100,8,8,0,6,6,6,6
20160311,99.51000214,99.59999847,96.05000305,97.66000366,15114300,0,0,8,8,0,8,8
20160314,97.19999695,99.41999817,97.16999817,98.12999725,11251900,0,18,18,0,12,12,12
20160315,97.87000275,98.51000214,96.43000031,97.86000061,9691800,7,7,0,4,4,6,0
20160316,97.52999878,99.73000336,97.5,99.34999847,12630500,0,4,3,3,0,10,0
20160317,99.05000305,101.3899994,99,99.72000122,13825000,4,6,6,4,11,0,11
20160318,100.5,102.4100037,100.0100021,101.1200027,15453500,6,6,4,11,0,11,4
20160321,101.1500015,102.0999985,99.5,101.0599976,9578500,4,3,7,0,6,4,0
20160322,100.4800034,101.5199966,99.19999695,99.83999634,9069900,4,4,3,4,3,6,0
20160323,99.75,100.3899994,98.80999756,99.58999634,8313500,0,4,2,4,6,2,2
20160324,98.63999939,98.84999847,97.06999969,98.36000061,10671100,2,2,6,4,2,4,0
20160328,98.33999634,101.4400024,97.81999969,101.2099991,12432200,0,12,3,6,6,7,0
20160329,101.0800018,104.3300018,101,104.1299973,16008900,18,8,12,8,18,0,0
20160330,104.6500015,104.9100037,101.4800034,102.1900024,14705000,6,6,0,12,0,0,0
20160331,102.4300003,103.5299988,101.0500031,102.2300034,9747500,8,6,8,6,0,10,10
20160401,102.9300003,105.7900009,102.4700012,105.6999969,14182400,12,12,12,0,12,12,12
20160404,105.9000015,105.9199982,103.1999969,104.3499985,10940400,7,7,0,4,4,6,0
20160405,103.4700012,105.75,103.25,104.9400024,10060900,0,6,4,4,0,7,7
20160406,105.3000031,106.4400024,104.25,104.8300018,9605800,8,8,8,0,7,12,7
20160407,104.3099976,106.4400024,103.5999985,104.4499969,10774900,5,5,0,4,4,6,0
20160408,105.1200027,105.3300018,102.8199997,103.8099976,7857600,0,3,2,2,2,5,0
20160411,104.0400009,104.9800034,102.6200027,102.6800003,7451300,2,2,2,4,4,2,0
20160412,103.1500015,107.2200012,102.2099991,106.9800034,12437000,0,10,6,6,8,6,0
20160413,108,111.2799988,107.8799973,109.6500015,16701700,14,12,9,15,12,0,4
20160414,110.0100021,111.6399994,109.1500015,110.4199982,9553700,8,3,6,9,0,4,0
20160415,110.6399994,111.8499985,109.7799988,111.5100021,11746100,6,6,6,6,4,8,8
20160418,109.9000015,110.6999969,106.0199966,108.4000015,32816400,6,3,6,3,4,8,0
20160419,99.48999786,101.3700027,94.19999695,94.33999634,55728800,0,3,2,2,2,3,0
20160420,94.33999634,96.98000336,93.13999939,96.76999664,26613500,0,4,2,4,6,2,2
20160421,97.30999756,97.37999725,94.77999878,94.98000336,19919400,3,3,8,6,3,4,3
20160422,94.84999847,96.69000244,94.20999908,95.90000153,15806300,0,8,0,5,3,4,4
20160425,95.69999695,95.75,92.80000305,93.55999756,14985400,9,0,8,9,8,6,12
20160426,93.5,93.55000305,91.25,92.43000031,15330900,0,10,12,10,4,12,12
20160427,92.18000031,92.5,90.20999908,91.04000092,12218900,0,8,4,0,4,6,4
20160428,91.5,92.66999817,90.08999634,90.27999878,11474900,10,10,0,8,6,8,6
20160429,90.5,90.55999756,88.20999908,90.02999878,13968000,0,0,9,0,9,0,0
20160502,90.41000366,93.22000122,89.88999939,93.11000061,12547000,0,16,0,16,0,0,0
20160503,92.08000183,93.25,91.30000305,91.54000092,10593900,9,0,9,0,0,0,0
20160504,91,92.16000366,90.34999847,90.79000092,7394700,6,6,6,6,0,12,12
20160505,90.91000366,92.08000183,89.25,89.37000275,10368500,6,6,6,0,6,12,0
20160506,88.83000183,90.87999725,88.11000061,90.83999634,10433900,8,8,4,6,6,6,6
20160509,90.73000336,91.83000183,89.90000153,90.54000092,9543700,0,4,4,3,7,0,6
20160510,91.13999939,93.25,91.08999634,92.88999939,11175900,4,9,8,13,0,16,4
20160511,92.40000153,92.58999634,89.90000153,90.01999664,11692900,4,3,7,0,6,4,0
20160512,90.31999969,90.41000366,85.73999786,87.73999786,20408100,6,5,6,5,4,6,6
20160513,87.38999939,88.58999634,86.26000214,87.87999725,11571400,0,12,6,0,6,6,6
20160516,87.55999756,90,86.15000153,89.12000275,11247800,12,12,0,6,6,6,6
20160517,89,90.87000275,88.16999817,88.62999725,11571300,0,0,3,3,3,0,9
20160518,88.25,91.72000122,88.25,90.5,13911800,0,8,15,15,0,20,18
20160519,90.16000366,91.26999664,88.30000305,89.55000305,11450300,3,8,8,0,7,12,0
20160520,90.08000183,93.27999878,89.98000336,92.48999786,15063000,10,7,4,7,9,7,6
20160523,92.98000336,95.29000092,92.84999847,94.88999939,13992300,0,4,6,0,7,3,4
20160524,95.98000336,99.13999939,95.75,97.88999939,21246000,4,11,0,11,4,6,6
20160525,99,100.3099976,98.30000305,100.1999969,15142900,9,0,8,9,8,6,12
20160526,103.2099991,104,101.3799973,102.8099976,17824700,0,10,12,10,4,12,12
20160527,102.4400024,103.5,101.4400024,103.3000031,9092100,0,6,3,0,3,6,0
20160531,102.9499969,103.4499969,102.1299973,102.5699997,8725700,3,3,3,3,4,4,0
20160601,101.5,101.9199982,100.1600037,101.5100021,8393400,0,2,1,2,3,2,0
20160602,101.3899994,102.1500015,100.7699966,101.25,7992400,2,2,8,6,4,2,4
20160603,100.9899979,101,98.52999878,99.58999634,9224000,0,5,2,2,2,3,0
20160606,100.2900009,101.0699997,99.72000122,100.7399979,6828100,0,9,3,8,0,8,0
20160607,101.1999969,101.6299973,99.76999664,99.88999939,6474700,6,3,6,0,7,0,0
20160608,100.0199966,100.2799988,97.59999847,97.86000061,9423900,4,4,3,5,0,8,0
20160609,97.22000122,98.43000031,96.66000366,97.08999634,8923800,3,4,3,6,8,3,3
20160610,94.87999725,95.34999847,93.27999878,93.75,12907900,2,2,6,4,2,4,0
20160613,95.01999664,97.19999695,93.62000275,93.84999847,13484300,0,4,4,3,3,3,3
20160614,94.16000366,95.80000305,93.26999664,94.12000275,9480400,0,12,7,0,8,8,3
20160615,94.61000061,95.45999908,93.5,94.29000092,7675400,12,16,0,16,16,8,12
20160616,94.18000031,95.55999756,93.25,95.44000244,7550800,20,0,15,15,8,18,0
20160617,95.75,95.76999664,94.19999695,94.44999695,8046800,0,6,6,0,12,0,0
20160620,95.22000122,95.87999725,93.65000153,93.80000305,9026400,6,6,6,6,0,8,8
20160621,93.87000275,93.87999725,90.76999664,90.98999786,15199700,4,6,4,0,4,8,0
20160622,90.77999878,91.98000336,89.76999664,90.01000214,9454700,4,4,6,4,6,4,4
20160623,90.62000275,91.68000031,88.15000153,91.66000366,10819000,0,12,7,0,8,8,3
20160624,87.52999878,90.48999786,87.20999908,88.44000244,11248600,8,8,0,6,6,4,0
20160627,87.87999725,88,84.80999756,85.33000183,13730500,0,6,4,4,0,7,7
20160628,87.41000366,88.87999725,86.41000366,87.97000122,11545600,12,12,12,0,12,12,12
20160629,89.66999817,91.97000122,88.69999695,91.05999756,11687100,12,12,0,6,6,6,6
20160630,90.91000366,91.72000122,89.90000153,91.48000336,9099000,0,0,3,3,3,0,9
20160701,95,97,94.80000305,96.66999817,16167200,0,8,15,15,0,20,18
20160705,95.19999695,101.2699966,93.30999756,97.91000366,25879400,3,8,8,0,7,12,0
20160706,95.02999878,96,93.55000305,94.59999847,16301200,3,3,3,3,4,4,0
20160707,94.69999695,95.37999725,93.18000031,95.09999847,9913500,0,4,2,4,6,2,2
20160708,96,97.41000366,95.30000305,97.05999756,8335400,3,3,12,6,4,4,4
20160711,96.19000244,96.87000275,94.30000305,94.66999817,13276200,0,7,0,2,2,3,0
20160712,95.06999969,96.72000122,94.08999634,95.97000122,11617400,0,6,4,4,0,7,7
20160713,96.26000214,96.72000122,94.80000305,96.43000031,8768900,9,10,10,0,9,14,10
20160714,97,98.26999664,96.80000305,98.01999664,9885000,8,8,0,6,6,6,6
